zip code tabulation area,year,med_income,med_home_val,med_rent,perc_white,med_age,perc_employed,perc_hs_grad,med_income_change,med_home_val_change,med_rent_change,perc_white_change,med_age_change,perc_employed_change
60526.0,2013,69198.0,326500.0,987.0,12241.0,39.4,6589.0,0.1787746170678337,0.017303479807706443,0.8732071141709696,-0.03330068560235064,21.8803738317757,-0.30755711775043937,33.317708333333336
62221.0,2013,56924.0,159800.0,847.0,19336.0,38.5,13958.0,0.18029818956336527,-0.09284462151394422,1.1054018445322793,0.3552,32.10958904109589,0.06648199445983376,50.505535055350556
62232.0,2013,42033.0,86600.0,764.0,6042.0,42.4,2909.0,0.3230895308338455,-0.3922441838608464,-0.4550031466331026,0.04087193460490463,-0.15009143339428893,-0.018518518518518615,-0.20038482682792744
62233.0,2013,46380.0,90000.0,647.0,7552.0,38.6,2987.0,0.3114528975556166,0.077376942553834,0.22282608695652173,0.1097770154373928,-0.39593665013597823,-0.11264367816091951,-0.4622862286228623
62240.0,2013,40018.0,68900.0,690.0,2045.0,40.3,941.0,0.3417462482946794,-0.3421662584452518,-0.4642301710730949,-0.1396508728179551,0.10005379236148466,0.07180851063829775,0.00857449088960343
62244.0,2013,72222.0,217400.0,733.0,1300.0,45.4,805.0,0.513677811550152,-0.0003875432525951557,1.2669447340980187,-0.12004801920768307,5.046511627906977,-0.227891156462585,5.388888888888889
62245.0,2013,62969.0,153000.0,614.0,1589.0,42.7,896.0,0.2898936170212766,-0.09201153568853641,-0.07441016333938294,-0.6262933657942787,7.233160621761658,0.22701149425287376,12.784615384615385
62254.0,2013,67009.0,161500.0,700.0,4380.0,41.8,2503.0,0.21923765668969045,-0.04145507602958216,-0.07661520869068039,-0.16567342073897498,-0.7450523864959255,0.02200488997555009,-0.7155358563473122
62279.0,2013,67009.0,161500.0,700.0,62.0,26.5,44.0,0.6363636363636364,0.032798508037792266,0.46684831970935514,0.2027491408934708,-0.9562764456981664,-0.35990338164251207,-0.9382022471910112
62298.0,2013,69083.0,189900.0,827.0,16261.0,43.0,8405.0,0.3112980769230769,0.1675934220088901,0.7665116279069767,0.43826086956521737,36.992990654205606,0.2797619047619047,39.60386473429951
62301.0,2013,37059.0,88700.0,586.0,29658.0,38.3,15136.0,0.32845226221778945,-0.37802728966315896,-0.0033707865168539327,-0.2896969696969697,53.518382352941174,-0.04726368159203994,49.45333333333333
62313.0,2013,27368.0,39400.0,586.0,246.0,48.2,121.0,0.12307692307692308,-0.5510645976181884,-0.7092250922509226,-0.30486358244365364,-0.6540084388185654,0.050108932461873736,-0.6897435897435897
62346.0,2013,28750.0,79200.0,586.0,167.0,46.6,79.0,0.5202702702702703,-0.09102406019791963,0.015384615384615385,-0.30486358244365364,0.07741935483870968,-0.21943048576214408,0.0821917808219178
62355.0,2013,31917.0,49300.0,485.0,862.0,39.0,314.0,0.3486725663716814,-0.10264844804318489,-0.11490125673249552,-0.15357766143106458,0.5202821869488536,-0.2613636363636363,0.34763948497854075
62363.0,2013,45025.0,89200.0,532.0,5835.0,42.4,2840.0,0.341301775147929,-0.21809877743817727,-0.27479674796747966,-0.2569832402234637,-0.4512883204814745,0.03667481662591687,-0.4849474066013783
62365.0,2013,57083.0,65600.0,717.0,720.0,30.5,362.0,0.4723404255319149,-0.028374468085106384,-0.20388349514563106,0.054411764705882354,0.42574257425742573,-0.3659043659043659,0.7320574162679426
62376.0,2013,50594.0,105300.0,500.0,1099.0,45.4,551.0,0.4028950542822678,0.15416552605164704,0.2595693779904306,-0.24127465857359637,-0.24931693989071038,0.12935323383084565,-0.2926829268292683
62411.0,2013,53081.0,95000.0,563.0,4590.0,42.3,2406.0,0.35584740462789244,0.30260122699386505,0.6994633273703041,-0.1456752655538695,9.455580865603645,0.007142857142857075,10.295774647887324
62418.0,2013,42305.0,81600.0,593.0,1842.0,41.1,743.0,0.3968503937007874,-0.3042970612902695,-0.29594477998274377,-0.19973009446693657,0.40718105423987777,-0.10457516339869276,0.07369942196531792
62424.0,2013,47788.0,112500.0,697.0,2108.0,36.1,986.0,0.4226646248085758,-0.04424,0.2711864406779661,-0.038620689655172416,2.4,-0.11519607843137246,2.2866666666666666
62444.0,2013,45357.0,115000.0,697.0,403.0,47.9,203.0,0.36633663366336633,-0.052238961907348974,0.33410672853828305,0.19145299145299147,-0.7786930258099946,0.17690417690417679,-0.7751937984496124
62454.0,2013,44690.0,81100.0,573.0,10236.0,41.7,4804.0,0.24555994079921065,-0.2140068240177284,-0.13539445628997868,-0.030456852791878174,5.642439974042829,0.04511278195488733,5.329380764163373
62459.0,2013,47917.0,67000.0,300.0,215.0,49.7,95.0,0.29069767441860467,0.5222377533515471,0.056782334384858045,-0.6415770609318996,-0.9614072877400826,0.662207357859532,-0.9843595653605531
62461.0,2013,55379.0,124400.0,867.0,819.0,44.4,430.0,0.4134948096885813,0.2658057142857143,0.46352941176470586,0.06642066420664207,2.5,-0.19272727272727275,2.5833333333333335
62463.0,2013,46000.0,81900.0,725.0,1209.0,47.0,659.0,0.3789359391965255,-0.38549501048666124,-0.5257672264041691,-0.13997627520759193,-0.9015552479439785,0.24338624338624348,-0.9008724428399518
62522.0,2013,40210.0,82400.0,643.0,11642.0,31.8,7151.0,0.2590636742154971,-0.3457639804103415,-0.42896742896742895,-0.2253012048192771,1.5779450841452614,-0.05637982195845703,1.8399523431294678
62523.0,2013,8443.0,82400.0,349.0,503.0,36.3,54.0,0.16152716593245228,-0.8182855175085552,-0.015531660692951015,-0.3326959847036329,-0.6051805337519623,-0.15777262180974488,-0.9127625201938611
62526.0,2013,38605.0,78300.0,654.0,24516.0,40.0,13564.0,0.28063291679106067,-0.15349194167306215,0.38095238095238093,0.32926829268292684,35.482142857142854,0.14285714285714285,42.47435897435897
62556.0,2013,40893.0,78900.0,288.0,362.0,40.8,157.0,0.49411764705882355,0.04792045716628655,-0.06405693950177936,-0.4965034965034965,-0.9825196774349316,0.014925373134328216,-0.9840964343598055
62612.0,2013,57583.0,90200.0,584.0,2035.0,40.7,1036.0,0.4937325905292479,0.7318195488721805,1.526610644257703,-0.1191553544494721,8.166666666666666,-0.07499999999999994,9.571428571428571
62644.0,2013,35888.0,77500.0,527.0,5152.0,44.4,2110.0,0.2914431673052363,-0.24280530002531858,0.23015873015873015,-0.01125703564727955,2.905989385898408,-0.13111545988258322,2.1825037707390647
62650.0,2013,46486.0,96400.0,613.0,24102.0,40.5,12457.0,0.3247867890705633,-0.27967769427442474,-0.3732119635890767,-0.11544011544011544,25.632044198895027,-0.031100478468899455,21.73175182481752
62682.0,2013,51618.0,75800.0,555.0,647.0,43.3,311.0,0.3178947368421053,-0.20015495467575734,-0.5071521456436932,-0.19913419913419914,-0.2850828729281768,0.03588516746411483,-0.4324817518248175
62684.0,2013,88525.0,184800.0,805.0,5470.0,42.9,2794.0,0.21769590036325895,0.5230107526881721,1.0928652321630805,0.16161616161616163,88.67213114754098,-0.29324546952224056,89.12903225806451
62688.0,2013,53000.0,81300.0,633.0,637.0,38.6,304.0,0.32054176072234764,0.3531799729364005,-0.22423664122137404,-0.08658008658008658,6.238636363636363,-0.2416502946954813,6.238095238095238
62808.0,2013,52778.0,93700.0,570.0,1533.0,40.0,848.0,0.24267399267399267,0.21264618707350136,0.3943452380952381,0.1680327868852459,4.25,-0.09297052154195014,5.894308943089431
62820.0,2013,59375.0,57300.0,570.0,150.0,60.8,76.0,0.21830985915492956,-0.3624161073825503,-0.6554419723391461,-0.37840785169029445,-0.4880546075085324,0.2666666666666666,-0.42424242424242425
62837.0,2013,38603.0,77100.0,509.0,8683.0,43.3,4153.0,0.27432241892527026,-0.5854711409395973,-0.5363800360793747,-0.44492911668484186,69.0241935483871,4.4125,121.1470588235294
62935.0,2013,40000.0,71300.0,502.0,1736.0,39.6,618.0,0.27947238252267104,0.1950286806883365,0.1140625,0.028688524590163935,5.702702702702703,0.036649214659685826,3.8661417322834644
62964.0,2013,27331.0,46900.0,375.0,583.0,36.3,570.0,0.3112033195020747,0.009157035778901894,-0.31332357247437775,-0.23155737704918034,3.1347517730496453,0.2389078498293514,4.377358490566038
62970.0,2013,31875.0,76300.0,474.0,579.0,46.0,276.0,0.27611940298507465,-0.25908277352920667,-0.08072289156626505,-0.24761904761904763,-0.8967730433232305,0.13022113022113013,-0.9093893630991464
62983.0,2013,33854.0,54300.0,594.0,1357.0,45.9,484.0,0.2887323943661972,-0.32178059139354115,-0.6923512747875354,-0.3044496487119438,-0.8888888888888888,0.2540983606557376,-0.933075221238938
62994.0,2013,47448.0,79000.0,614.0,602.0,44.2,267.0,0.289237668161435,-0.4883264496231034,-0.7886570358480471,-0.3108866442199775,-0.9719399645753706,0.06506024096385549,-0.9769449961143252
62060.0,2013,20692.0,51100.0,789.0,1768.0,38.9,1667.0,0.31033406181704654,-0.5904439562179601,-0.7328802927339257,-0.08680555555555555,-0.8709959868661072,0.020997375328083913,-0.7669183445190156
62022.0,2013,46382.0,125300.0,837.0,987.0,44.8,510.0,0.34794156706507307,-0.23153900955978593,0.0024,-0.10096670247046187,0.3651452282157676,0.395638629283489,0.3972602739726027
62036.0,2013,54231.0,169400.0,636.0,660.0,53.9,303.0,0.3754863813229572,0.24531551391567924,0.34337827121332276,-0.23465703971119134,-0.8989435002296738,0.4972222222222222,-0.9324264049955397
62054.0,2013,46786.0,77300.0,485.0,492.0,47.9,247.0,0.3096446700507614,0.06868589963224377,-0.4336996336996337,-0.46051167964404893,-0.9820523109473608,0.7107142857142856,-0.9919763513513513
62081.0,2013,56429.0,68900.0,580.0,300.0,38.9,146.0,0.42105263157894735,-0.05460058973327972,-0.607630979498861,-0.37901498929336186,-0.9695863746958637,0.037333333333333295,-0.9719284752932128
62091.0,2013,51538.0,114100.0,580.0,260.0,58.4,145.0,0.5,-0.14549102183608842,-0.4345887016848365,-0.32400932400932403,-0.8551532033426184,0.26681127982646413,-0.8492723492723493
62092.0,2013,38214.0,60400.0,591.0,3096.0,41.2,1269.0,0.3686635944700461,-0.6995518515606572,-0.8617532616159305,-0.5436293436293437,-0.915196669223184,0.0024330900243309346,-0.9406204669879744
62956.0,2013,47500.0,56100.0,615.0,856.0,46.1,351.0,0.25895765472312704,-0.223412082073081,-0.8002136752136753,-0.39823874755381605,-0.9387082915652298,0.21315789473684213,-0.9555752436400455
62957.0,2013,38454.0,57700.0,810.0,979.0,44.4,454.0,0.3731931668856767,-0.34906474820143885,-0.765542462413653,-0.24157303370786518,-0.9386937190807189,0.23333333333333328,-0.9602556246170008
62960.0,2013,44233.0,83300.0,627.0,10789.0,41.7,4729.0,0.24647632815323456,-0.010248148396768924,-0.6105656848994857,-0.27262180974477956,-0.18690180119074534,0.3762376237623763,-0.5683249657690552
62962.0,2013,91250.0,85000.0,627.0,83.0,46.4,29.0,0.22413793103448276,-0.2985517495848964,-0.867930391547545,-0.6016518424396442,-0.9963953791366281,0.06666666666666664,-0.997580712438475
62963.0,2013,32143.0,32000.0,247.0,347.0,30.9,262.0,0.29411764705882354,-0.5522822559302439,-0.8685831622176592,-0.8430749682337992,-0.16183574879227053,-0.20769230769230773,0.6903225806451613
62984.0,2013,33702.0,64200.0,396.0,1825.0,41.5,771.0,0.2835481425322214,-0.533090425458223,-0.7353668590272052,-0.7340496977837475,-0.9200017533862271,-0.07158836689038037,-0.9224346076458753
62988.0,2013,31250.0,57900.0,388.0,1420.0,38.3,655.0,0.35860250494396834,-0.6438746438746439,-0.8449384038564542,-0.46703296703296704,-0.3046033300685602,-0.2119341563786009,-0.4747393744987971
62011.0,2013,32000.0,113800.0,617.0,268.0,46.5,105.0,0.4564102564102564,-0.6524345871031509,-0.514919011082694,-0.20897435897435898,-0.9753086419753086,0.24331550802139043,-0.9837360594795539
62016.0,2013,46648.0,94800.0,577.0,3692.0,46.8,1841.0,0.3527460375967564,0.4403754708824801,0.42128935532233885,-0.2602564102564103,44.58024691358025,-0.2865853658536585,75.70833333333333
62017.0,2013,39762.0,59400.0,588.0,733.0,47.6,306.0,0.39335664335664333,0.10110492647669685,0.43478260869565216,0.015544041450777202,3.75974025974026,-0.04032258064516129,4.368421052631579
62021.0,2013,69417.0,163400.0,588.0,812.0,55.4,349.0,0.3929663608562691,17.5112,2.9468599033816427,-0.16,0.6175298804780877,1.77,0.4851063829787234
62028.0,2013,67938.0,98800.0,1092.0,1191.0,21.6,682.0,0.2513464991023339,0.732537678831,0.14883720930232558,0.8291457286432161,-0.8320642978003384,-0.5252747252747253,-0.7881329605467536
62838.0,2013,37569.0,55600.0,527.0,1743.0,36.6,676.0,0.4406779661016949,-0.47846185881862985,-0.7374881964117092,-0.45781893004115226,-0.9430801384625432,0.03977272727272723,-0.9597427346355407
62818.0,2013,40341.0,107300.0,406.0,318.0,47.9,193.0,0.27310924369747897,-0.02433066486081215,-0.12336601307189543,-0.5354691075514875,-0.9632029622772507,0.3305555555555555,-0.9871760797342193
62819.0,2013,30000.0,40400.0,585.0,440.0,34.1,139.0,0.238562091503268,-0.584020854421165,-0.8080760095011876,-0.4939446366782007,-0.9629286376274329,-0.2554585152838427,-0.98167194092827
62821.0,2013,39010.0,79600.0,502.0,7414.0,45.7,3372.0,0.2916591928251121,0.3343595005985976,-0.16033755274261605,-0.44774477447744776,1.1152639087018545,0.4326018808777431,-0.6128143300034448
62843.0,2013,29063.0,53900.0,502.0,89.0,54.5,20.0,0.1566265060240964,-0.5859735597469942,-0.7109919571045576,-0.6093385214007782,-0.9967114986698197,0.7084639498432602,-0.9989095469167439
62859.0,2013,35362.0,67800.0,551.0,5439.0,44.9,2378.0,0.2757067800850638,-0.4862937083254645,-0.7319098457888493,-0.38981173864894797,-0.8230298692002342,0.32448377581120946,-0.8670022371364653
62865.0,2013,59688.0,83300.0,510.0,1686.0,47.7,846.0,0.396700706991359,-0.21124824906837222,-0.6693132195315601,-0.4853683148335015,-0.9486851716581446,0.2961956521739132,-0.9637034494594131
62881.0,2013,42810.0,77700.0,617.0,10747.0,40.7,5108.0,0.2867666403578006,-0.3558337596677601,-0.5786334056399133,-0.3470899470899471,0.5177234853834204,-0.08333333333333325,0.5050088391278728
62883.0,2013,50750.0,87500.0,617.0,820.0,41.7,378.0,0.2401500938086304,-0.4917070630183086,-0.6629429892141756,-0.46672428694900603,-0.7961720109371117,-0.058690744920993104,-0.905829596412556
62896.0,2013,35750.0,62200.0,561.0,11950.0,40.0,4763.0,0.2888209709650876,-0.38209723974627097,-0.5625879043600562,-0.22406639004149378,4.349149507609669,-0.02200488997555009,3.7725450901803605
62899.0,2013,38229.0,67600.0,429.0,1680.0,37.7,718.0,0.3136729222520107,-0.33098246473697107,-0.559322033898305,-0.5701402805611222,-0.29912390488110135,-0.010498687664041956,-0.8243639921722113
62901.0,2013,20995.0,120200.0,656.0,17901.0,23.9,11207.0,0.13701999365280862,-0.5139371208964209,-0.1721763085399449,-0.26292134831460673,1.1404998206385268,-0.29289940828402367,0.5059123891427035
62905.0,2013,26940.0,77500.0,531.0,781.0,43.4,237.0,0.23773584905660378,-0.6979177178995526,-0.7265349329569513,-0.4491701244813278,-0.975524146792441,0.18256130790190722,-0.9861045966228893
61874.0,2013,58085.0,200800.0,869.0,5027.0,32.9,3337.0,0.1294703485740154,0.18313846905935552,0.4120956399437412,1.167082294264339,0.19718980709692785,-0.17750000000000005,0.6610253857640617
61875.0,2013,51944.0,144200.0,656.0,623.0,37.5,302.0,0.09523809523809523,-0.1883496359261227,-0.14725014784151388,-0.5612040133779265,-0.8640331732867743,-0.07407407407407407,-0.9675965665236052
61924.0,2013,45625.0,76600.0,546.0,2494.0,40.7,1111.0,0.3664036076662909,-0.11192214111922141,-0.41615853658536583,-0.3157894736842105,0.08246527777777778,-0.06221198156682018,-0.10763052208835341
61930.0,2013,48036.0,79400.0,757.0,442.0,41.2,225.0,0.2964071856287425,-0.3136243480745874,-0.6421811626858945,-0.2203913491246138,-0.9866823345084215,0.07291666666666678,-0.9885432048474974
61931.0,2013,46438.0,84500.0,562.0,1218.0,36.7,586.0,0.3795423956931359,-0.3897605718941365,-0.6801665404996216,-0.46322827125119387,-0.9458907152376721,-0.0027173913043476716,-0.9674227262619524
61936.0,2013,79125.0,100800.0,562.0,137.0,39.6,82.0,0.3979591836734694,0.5355728924080112,-0.33112143331121435,-0.3245192307692308,-0.9624760339632977,0.033942558746736406,-0.9554347826086956
61942.0,2013,51806.0,72600.0,566.0,1245.0,38.7,617.0,0.3515016685205784,-0.4550064171348019,-0.8956146657081236,-0.115625,-0.8230780162000852,-0.32224168126094566,-0.8416730818578394
61364.0,2013,43910.0,88000.0,586.0,19116.0,39.4,8998.0,0.3571375657456108,-0.3060340740272466,-0.5050618672665916,-0.3883089770354906,9.332972972972973,-0.07511737089201885,9.366359447004609
61322.0,2013,38833.0,66700.0,739.0,1613.0,32.6,708.0,0.2917063870352717,-0.5095171333661728,-0.7406687402799378,-0.17614269788182832,-0.8748059608817138,-0.08426966292134831,-0.9140046155714806
61332.0,2013,43906.0,89300.0,739.0,83.0,44.4,41.0,0.41935483870967744,-0.34169965215305265,-0.5180787911494873,-0.2580321285140562,-0.9918874010360669,0.4050632911392404,-0.9937174379405455
61349.0,2013,54318.0,93400.0,598.0,853.0,45.1,455.0,0.4072164948453608,-0.25325817981853177,-0.5847043130280124,-0.22838709677419355,-0.7885473475458602,0.11083743842364531,-0.782608695652174
61418.0,2013,57440.0,84400.0,290.0,636.0,50.4,297.0,0.27800829875518673,-0.58810790654983,-0.8002366863905326,-0.834096109839817,-0.9795043666011408,0.36585365853658536,-0.9846614677477663
61419.0,2013,64375.0,80000.0,290.0,127.0,54.8,68.0,0.3333333333333333,-0.3925969957729469,-0.8342312474098632,-0.8367117117117117,-0.6381766381766382,0.04182509505703414,-0.7536231884057971
61424.0,2013,54306.0,93300.0,290.0,94.0,44.2,45.0,0.38235294117647056,0.5462984054669704,-0.6613430127041743,-0.6827133479212254,-0.9897447087060877,0.4587458745874588,-0.9968247248094835
61427.0,2013,50216.0,82700.0,731.0,2389.0,47.1,1018.0,0.326519023282226,-0.22884609478178078,-0.739281210592686,-0.34025270758122744,-0.9407034178063491,0.47648902821316624,-0.9698245198008063
61435.0,2013,58313.0,98800.0,731.0,146.0,52.1,91.0,0.28695652173913044,0.5018672573209365,-0.3404539385847797,-0.10635696821515893,-0.9948522671179748,0.4593837535014005,-0.9969639342074533
61477.0,2013,39531.0,59500.0,550.0,665.0,49.9,194.0,0.38969072164948454,-0.30568191797664,-0.8324887387387387,-0.44275582573454914,-0.9905697836013501,0.5353846153846153,-0.9963557125145583
61478.0,2013,54167.0,166700.0,550.0,187.0,44.3,83.0,0.3333333333333333,1.406245835369375,-0.14468958440225757,-0.3909191583610188,-0.7828106852497096,0.6227106227106226,-0.9914714344430744
61535.0,2013,91452.0,176500.0,550.0,1443.0,47.1,713.0,0.2564102564102564,1.403090182888375,-0.20459666516448852,-0.34911242603550297,-0.9482294693789689,0.4447852760736196,-0.9740896867504906
61539.0,2013,41875.0,62800.0,613.0,189.0,44.8,93.0,0.38571428571428573,-0.260028273546563,-0.7809557028252528,-0.363447559709242,-0.9954649070185962,0.17894736842105255,-0.9966636771300449
61567.0,2013,40889.0,70400.0,643.0,478.0,54.7,170.0,0.22797927461139897,0.03375132729938818,-0.6460532931121167,-0.2139364303178484,-0.9916146235351905,0.9192982456140352,-0.9953016610010226
61704.0,2013,86530.0,201800.0,820.0,28058.0,35.3,19254.0,0.13799826689774697,0.7963835661940252,-0.21843532145623548,-0.16751269035532995,0.07662791143854802,0.0,-0.03859789284465971
61467.0,2013,58625.0,80200.0,561.0,1079.0,41.2,494.0,0.39488636363636365,1.2979382251489495,-0.6911821332306507,-0.18695652173913044,-0.2840079628400796,0.20116618075801768,-0.9563565686014666
61468.0,2013,52841.0,86700.0,561.0,147.0,51.2,84.0,0.19090909090909092,-0.007289259614120122,-0.5323624595469255,-0.3993576017130621,-0.9957318312476409,0.5103244837758114,-0.9968156488115546
61482.0,2013,38487.0,65200.0,860.0,587.0,35.8,279.0,0.3654320987654321,-0.3545698473922522,-0.7219616204690832,-0.25021795989537926,-0.5987696514012304,-0.10500000000000007,-0.6348167539267016
61517.0,2013,75441.0,199700.0,709.0,2953.0,43.0,1523.0,0.3121907332433648,0.2651517692436693,-0.14840085287846483,-0.3818657367044464,31.45054945054945,0.075,15.736263736263735
61531.0,2013,50766.0,106300.0,597.0,3286.0,38.7,1580.0,0.3632862644415918,-0.19284521822084427,-0.4899232245681382,-0.3329608938547486,0.13349430838220075,-0.05609756097560969,0.06040268456375839
61532.0,2013,38333.0,76100.0,597.0,552.0,37.1,203.0,0.3561643835616438,-0.7653076843013965,-0.9053482587064676,-0.5842618384401114,-0.9650234444303637,-0.09068627450980382,-0.970970970970971
61536.0,2013,60758.0,126100.0,575.0,2671.0,45.3,1320.0,0.32559264634736335,-0.18033052276559866,-0.6378518093049971,-0.40041710114702816,-0.9061852411225457,0.0658823529411764,-0.9068388735972899
61541.0,2013,46591.0,67000.0,575.0,128.0,42.5,73.0,0.43333333333333335,-0.3725117845117845,-0.6626384692849949,-0.30303030303030304,0.3763440860215054,-0.05133928571428566,0.35185185185185186
61542.0,2013,44325.0,77900.0,518.0,3722.0,48.1,1669.0,0.36766220391349125,-0.45271696855206134,-0.7021032504780115,-0.3818615751789976,0.2764060356652949,0.23969072164948466,0.03600248292985723
61554.0,2013,48104.0,102100.0,640.0,42181.0,39.9,19561.0,0.31953917953069416,-0.4856672404760123,-0.5858012170385396,-0.5220313666915609,0.3403133043119062,0.15988372093023256,0.03865555142568895
61570.0,2013,57303.0,103900.0,814.0,1666.0,40.6,883.0,0.3424317617866005,0.16301678472123562,-0.4083143507972665,0.04092071611253197,0.23866171003717473,0.025252525252525252,0.4173354735152488
61730.0,2013,57500.0,133900.0,835.0,373.0,46.1,227.0,0.3508771929824561,-0.06820723071188968,-0.5183453237410072,-0.15314401622718052,-0.9783215157503197,0.1582914572864323,-0.9824235385210995
61734.0,2013,59070.0,119200.0,606.0,2680.0,42.2,1337.0,0.32451032292218107,-0.33483475029559145,-0.7063316087706332,-0.6564625850340136,-0.7656933030250044,0.2826747720364743,-0.8764439515756399
61735.0,2013,40474.0,134600.0,575.0,573.0,48.3,246.0,0.4634703196347032,-0.46523089119376365,-0.6708241623868917,-0.5093856655290102,-0.9903678052716515,0.5888157894736842,-0.994972615057631
61736.0,2013,78500.0,178600.0,850.0,1639.0,37.6,846.0,0.32194244604316546,0.6641227847027897,-0.3943709732112581,-0.1353001017293998,-0.9217586404430017,0.08670520231213873,-0.9539992387580882
61011.0,2013,87750.0,239200.0,1257.0,2090.0,50.7,1278.0,0.2528868360277136,0.5557683101962662,-0.02843216896831844,0.43657142857142855,-0.9317283507006827,0.32722513089005234,-0.9399577167019028
61012.0,2013,59667.0,150300.0,684.0,2260.0,37.4,964.0,0.38313413014608233,0.31240102058771774,-0.4850976361767729,-0.31048387096774194,-0.8995198292726303,-0.22886597938144332,-0.9242197940413489
61019.0,2013,58165.0,158800.0,682.0,3304.0,53.2,1337.0,0.29830917874396135,0.27398370422288415,-0.07134502923976609,-0.1783132530120482,-0.8929497148781752,0.9000000000000001,-0.9613058200445692
61021.0,2013,49105.0,109600.0,576.0,20767.0,41.5,10103.0,0.28134260659207744,-0.06218368633142988,0.07556427870461237,-0.136431784107946,56.0521978021978,-0.14256198347107435,56.40340909090909
61038.0,2013,53167.0,208300.0,936.0,1083.0,48.1,523.0,0.3247058823529412,0.2397574909642066,2.2546875,0.9622641509433962,0.4635135135135135,0.25916230366492143,0.8096885813148789
61042.0,2013,50972.0,93800.0,695.0,482.0,38.5,224.0,0.2926829268292683,0.10895483421808372,-0.02998965873836608,-0.07947019867549669,-0.6859934853420195,-0.00259067357512957,-0.7578378378378379
61070.0,2013,52607.0,121900.0,497.0,1237.0,48.5,653.0,0.4657375145180023,-0.00525668904226151,0.5012315270935961,-0.4768421052631579,0.8490284005979073,0.12790697674418605,1.0664556962025316
61073.0,2013,78285.0,174400.0,969.0,18578.0,40.9,10060.0,0.25481815355921666,0.5657,0.9706214689265537,0.225031605562579,25.692528735632184,0.056847545219638126,30.835443037974684
61075.0,2013,55488.0,143800.0,705.0,979.0,44.9,519.0,0.5635528330781011,-0.18506660400358355,-0.5420382165605095,-0.26867219917012447,-0.9762511219464862,0.14249363867684484,-0.98139318108486
61250.0,2013,57875.0,124700.0,656.0,2323.0,39.2,1152.0,0.3715116279069767,-0.2076585025259094,-0.5310267017675818,-0.43104943625325237,-0.9254085990431237,-0.05084745762711851,-0.9466666666666667
61260.0,2013,62025.0,80900.0,571.0,943.0,37.0,489.0,0.353518821603928,0.006605212762504463,-0.3352506162695152,-0.09076433121019108,-0.44135071090047395,-0.12114014251781476,-0.4379310344827586
61264.0,2013,48977.0,113800.0,612.0,9811.0,47.0,5010.0,0.3260707171314741,-0.03369833284009076,0.25054945054945055,-0.11942446043165468,5.059913526868438,0.1270983213429256,5.697860962566845
61273.0,2013,68190.0,141600.0,567.0,3285.0,43.7,1727.0,0.2796430089247769,0.21544302443719587,0.39233038348082594,-0.09134615384615384,1.5524475524475525,0.12919896640826872,1.2486979166666667
61276.0,2013,33229.0,107300.0,567.0,84.0,68.1,48.0,0.4838709677419355,-0.3788971962616822,0.10051282051282051,0.22462203023758098,-0.8693623639191291,0.48689956331877726,-0.840531561461794
61277.0,2013,49427.0,99400.0,728.0,3077.0,47.4,1461.0,0.31448763250883394,0.3292902670575263,0.2909090909090909,0.12693498452012383,-0.28524970963995355,0.07727272727272724,-0.18197088465845465
61282.0,2013,42326.0,118200.0,660.0,6275.0,40.4,3394.0,0.28712495252563613,0.22684057971014493,0.7485207100591716,0.3333333333333333,12.6117136659436,-0.038095238095238126,14.427272727272728
61312.0,2013,55625.0,108700.0,785.0,541.0,40.4,245.0,0.36187845303867405,0.08302019041685325,0.2848699763593381,0.3487972508591065,-0.7211340206185567,-0.0733944954128441,-0.7492323439099283
61319.0,2013,61897.0,119200.0,575.0,1040.0,40.6,574.0,0.3441295546558704,-0.4061726499990406,-0.515052888527258,-0.33371958285052145,-0.8601398601398601,0.12777777777777782,-0.8690693430656934
61335.0,2013,78750.0,133300.0,750.0,447.0,52.6,217.0,0.3435754189944134,-0.0875700977893127,-0.40437890974084,0.32275132275132273,-0.7819512195121952,0.22897196261682254,-0.7983271375464684
61341.0,2013,49519.0,138400.0,676.0,7440.0,43.0,3332.0,0.3204626002611453,-0.1388,0.2547597461468722,0.09208400646203554,1.5887265135699373,-0.05908096280087533,1.5338403041825095
61346.0,2013,42500.0,73300.0,676.0,72.0,46.0,32.0,0.3617021276595745,0.6831683168316832,0.9546666666666667,0.4475374732334047,-0.3739130434782609,0.10843373493975904,0.18518518518518517
61360.0,2013,63346.0,192500.0,712.0,3678.0,37.2,1602.0,0.3813099707968294,-0.22311069685300106,0.03494623655913978,-0.3301975540921919,-0.018414731785428344,-0.10144927536231874,-0.18968133535660092
60458.0,2013,50522.0,179600.0,889.0,10335.0,32.5,6802.0,0.3522677234698371,0.06847982404195922,1.2534504391468004,0.32488822652757077,7.788265306122449,0.038338658146964834,11.189964157706093
60435.0,2013,53691.0,159100.0,846.0,36552.0,35.7,23441.0,0.2945402743798582,-0.08998305084745763,0.2841000807102502,-0.2281021897810219,24.632538569424966,-0.2048997772828507,32.10875706214689
60459.0,2013,56503.0,191900.0,996.0,24091.0,36.4,13115.0,0.3549559177130644,0.3495509697143403,1.4857512953367875,0.5394126738794436,3.505517112399476,-0.14754098360655746,3.401006711409396
60465.0,2013,55363.0,212700.0,943.0,15347.0,44.9,8608.0,0.2772852098862299,-0.07452232493605924,0.9318801089918256,0.45076923076923076,41.749303621169915,-0.04670912951167734,44.787234042553195
