zip code tabulation area,year,med_income,med_home_val,med_rent,perc_white,med_age,perc_employed,perc_hs_grad,med_income_change,med_home_val_change,med_rent_change,med_age_change,perc_white_change,perc_hs_grad_change,perc_employed_change
60022,2016,185698,887800,1164,0.937904269,44.5,0.98385837,0.03423161,4.772755533,5.710506425,0.347222222,0.123737374,0.922255354,-0.247381995,0.223042252
60154,2016,72039,217100,1333,0.68685183,46.7,0.936772426,0.222133567,0.277695009,-0.058951019,0.388541667,0.197435897,-0.09573222,-0.076406859,0.02116598
60029,2016,168333,798600,1333,0.958568738,40,0.966101695,0.043209877,5.270553176,3.648428405,0.513053348,0.333333333,0.805427221,-0.142776801,0.183545464
60131,2016,57385,171800,798,0.791500664,39.4,0.926044084,0.304606706,1.134699799,0.069072806,-0.07852194,0.204892966,0.758045081,-0.032049145,0.12490475
60165,2016,40717,121100,1078,0.53302269,30.8,0.91942324,0.263300576,-0.535554592,-0.655965909,-0.396754337,-0.058103976,-0.062211908,0.213082014,-0.029845892
60192,2016,120747,332600,2194,0.637449954,42.7,0.958660558,0.134832451,0.132063266,-0.087767416,0.152310924,0.355555556,-0.128205308,0.118835428,-0.016542694
60202,2016,71747,287600,1181,0.644218904,38.6,0.937190347,0.116613001,1.554092058,1.048433048,0.512163892,0.354385965,0.175893751,-0.127452131,0.091632836
60411,2016,40283,98500,887,0.332389562,33.9,0.818830703,0.277516797,-0.010537434,-0.30141844,0.014874142,0.115131579,-0.018717568,-0.025987246,-0.003781951
60415,2016,43229,152800,936,0.805797505,32.8,0.919294011,0.348263658,-0.082887814,0.243287225,0.134545455,-0.111111111,0.126638026,0.035512135,0.044497793
60439,2016,92926,348800,1076,0.938390451,43.7,0.938872313,0.236485231,0.486554366,0.793316195,0.174672489,0.159151194,0.198147516,-0.076649664,0.046210292
60455,2016,52568,167500,885,0.858717496,38,0.892350557,0.347007154,0.103650984,-0.380318165,-0.010067114,0.016042781,0.237021811,0.214302025,-0.017799755
60475,2016,43661,110300,864,0.67618562,38.8,0.874021482,0.364791021,0.629324178,-0.271466314,0.048543689,0.029177719,0.645283953,0.156467313,0.086582771
60070,2016,63200,261300,985,0.723741896,37.8,0.959590211,0.224936297,-0.274438896,0.116666667,-0.045542636,0,-0.166809037,0.021831441,0.029629384
60008,2016,64100,212500,1212,0.694274168,37,0.92818996,0.209184654,-0.351752594,-0.352528946,-0.314479638,0.193548387,0.070837548,0.183529481,-0.021276232
60160,2016,45614,168700,872,0.579775985,32.3,0.927793876,0.259278153,0.468435116,0.862030905,0.172043011,0.041935484,0.527748228,-0.044468449,0.183142822
60091,2016,138322,636300,1713,0.828193671,44.1,0.95956543,0.044085843,0.810497382,0.985335413,0.48183391,0.013793103,-0.093483908,-0.176417788,0.015285087
60203,2016,108487,392700,1490,0.781364637,44.6,0.938349955,0.058925477,0.501550173,0.331637843,0.368227732,0.049411765,-0.061531629,-0.131587886,0.007947024
60301,2016,70040,174500,1688,0.604121941,45.2,0.909026798,0.068947368,-0.466715396,-0.646116406,0.067003793,0.053613054,-0.310266128,-0.012643173,-0.030219443
60302,2016,79167,378400,986,0.657573315,39.6,0.923302529,0.084276068,0.397525067,0.689285714,0.072905332,0.015384615,-0.047104549,-0.192329231,0.002638784
60304,2016,93903,352300,1130,0.702505459,37.7,0.948505506,0.077362904,0.037785686,-0.102649007,-0.060681629,-0.158482143,-0.220170567,-0.07323277,0.00029122
60604,2016,150125,460400,1964,0.615508885,44.6,0.974537037,0.035051546,0.56095659,0.582130584,0.561208267,0.087804878,-0.291751282,-0.169896499,0.049427719
60612,2016,37137,242600,926,0.249557074,31.1,0.843793911,0.200287925,-0.273831173,1.156444444,-0.277127244,-0.198453608,0.11910578,-0.071747102,0.020461404
60613,2016,73810,314500,1236,0.827823664,32.1,0.952134469,0.08254903,-0.224619716,0.303356817,-0.285549133,-0.397748593,0.590855855,-0.020635683,0.068271388
60617,2016,37254,124800,785,0.369340766,37.5,0.796934557,0.269573508,-0.5347844,-0.51552795,-0.264981273,-0.17218543,-0.513903754,0.04466832,-0.135584402
60618,2016,62102,335600,1078,0.814685461,33.8,0.94232292,0.168979677,0.405849595,3.148331273,0.057899902,-0.055865922,0.523771468,-0.04038538,0.108866358
60624,2016,22160,159100,877,0.02774427,28.7,0.819660702,0.320626436,-0.579570464,0.067785235,-0.133399209,-0.273417722,-0.100119945,0.125921707,-0.026997765
60626,2016,36978,187200,918,0.611299661,33.9,0.91464367,0.152497328,0.565935462,1.603616134,0.127764128,-0.124031008,0.563643713,-0.160058327,0.143810336
60630,2016,67469,274400,1005,0.717025006,38.6,0.927352161,0.24738599,0.480882353,0.757847534,0.100766703,0.18404908,-0.068133416,-0.072099668,0.015026359
60632,2016,40829,163700,828,0.514563425,30.6,0.881929644,0.29298069,-0.536160593,-0.532419309,-0.214421252,-0.288372093,-0.432063482,0.074494898,-0.04258532
60645,2016,49132,257300,995,0.585835225,35.7,0.890265254,0.190747905,-0.024481287,0.58046683,0.117977528,-0.062992126,-0.279262049,-0.148708378,-0.000300305
60653,2016,26176,223600,726,0.051248188,36.1,0.784589158,0.179295732,-0.406870298,1.164569216,-0.139810427,-0.05,-0.635030398,-0.163002556,-0.095177891
60521,2016,169674,847600,1794,0.871015854,41.6,0.9504164,0.06231665,1.763960383,2.379585327,0.838114754,0.112299465,0.109202514,-0.169653871,-0.003851893
60525,2016,79145,336100,972,0.890619525,42,0.945274585,0.195353358,0.288712671,0.573501873,-0.165665236,0.129032258,0.18558845,-0.023108381,0.030186407
60654,2016,93848,401200,1930,0.776258079,32.4,0.941684044,0.025992439,1.074814291,1.350322203,1.228637413,0.028571429,0.229290508,-0.252794269,0.03002741
60657,2016,84319,389700,1370,0.866043791,30.9,0.969024842,0.040662035,-0.361035753,-0.379754894,-0.194591417,-0.291284404,0.036829897,-0.002716321,0.01391749
60659,2016,51527,272500,1063,0.55089114,34.1,0.919698272,0.206817046,-0.056420305,1.092933948,-0.213757396,-0.104986877,0.422450239,0.008594277,0.14024965
60707,2016,55513,219400,946,0.718004189,39.2,0.914356239,0.270092531,0.28167063,0.434924787,0.153658537,0.221183801,0.022064389,-0.039360741,0.04009537
60714,2016,54072,257200,1047,0.764009418,48.6,0.936331734,0.256289923,-0.277836394,0.137046861,0.086099585,0.236641221,-0.138279129,0.045747754,-0.00245992
60804,2016,42345,129000,855,0.443933692,28.7,0.90074685,0.282133402,-0.430303112,-0.59344469,-0.137235116,-0.321513002,-0.491583271,0.129558294,-0.031120962
60056,2016,69102,294600,983,0.73989452,39.3,0.948003959,0.207398754,0.551668388,0.794153471,0.033648791,0.088642659,-0.125778521,-0.130367204,0.029104877
60193,2016,78629,244400,1271,0.740719546,41.6,0.939282713,0.204942654,-0.084826053,-0.284961966,-0.213490099,0.372937294,0.137424558,0.146001217,0.008088301
60464,2016,75597,367700,1292,0.929963523,52.7,0.941977237,0.215512465,1.341624334,1.286691542,0.641677255,0.678343949,0.446751138,-0.11418168,0.147449722
60647,2016,61028,337500,1092,0.75972813,31.4,0.940129148,0.187298591,0.080007787,0.09223301,0.112016293,-0.076470588,0.118773487,0.041121275,0.024336803
60004,2016,82407,330800,1224,0.853866677,42.3,0.953938026,0.15254657,0.125071676,-0.102793599,0.433255269,-0.034246575,0.016686235,-0.02766963,0.029434236
60043,2016,211023,1095600,1224,0.937619594,42.4,0.952763819,0.018273472,2.414777416,5.934177215,0.202357564,0.171270718,0.653287273,-0.233003534,0.088838908
60093,2016,170582,890900,1679,0.916736097,42.8,0.968121803,0.055263371,1.471200093,4.36686747,0.462543554,0.016627078,0.400359307,-0.097880062,0.053568943
60130,2016,51552,205500,967,0.53561576,38.8,0.904172398,0.165277905,-0.577549967,-0.659373446,-0.565002249,0.431734317,-0.10564818,0.152599617,-0.027013546
60195,2016,77829,194600,1188,0.45849885,32.5,0.949135963,0.066611616,0.035428252,-0.321241716,-0.225048924,-0.280973451,-0.162325962,-0.136312494,0.008725178
60163,2016,70217,166100,984,0.483821263,38.8,0.936132675,0.252413793,-0.309832021,-0.708545359,-0.385384135,-0.137777778,-0.299080796,0.109668465,-0.027828514
60171,2016,48670,188700,888,0.856167057,39.2,0.925477819,0.406296852,-0.314043297,-0.088845968,-0.183823529,0.123209169,0.29396708,0.218955515,-0.001785961
60194,2016,69844,208400,1418,0.595568158,38,0.938592348,0.19236907,1.026872515,1.217021277,0.235191638,0.021505376,0.458584083,-0.10960793,0.113398008
60305,2016,103622,574600,1215,0.818133191,40.7,0.965523773,0.052936911,0.133261152,1.214258189,0.205357143,0.071052632,-0.056116086,-0.1741794,0.025992661
60423,2016,97703,296700,1415,0.895978257,42.7,0.924938875,0.20609986,0.420617957,0.15,0.30174793,-0.002336449,0.077911575,-0.022887297,-0.019672213
60429,2016,50628,109400,1432,0.158346233,39.6,0.846153846,0.273450988,-0.028253359,-0.310649023,0.584070796,0.175074184,-0.552240375,-0.014091731,-0.030608429
60461,2016,99583,235300,1667,0.238497256,52.6,0.921052632,0.09310987,0.738833595,0.452469136,0.98216409,0.490084986,-0.438425821,-0.190104364,-0.010394404
60462,2016,82349,256500,1119,0.877171778,45.2,0.943979033,0.222055853,0.152411207,-0.2143951,-0.099758648,0.4125,0.373248147,0.119443913,-0.00973265
60466,2016,44967,76800,1056,0.286299766,38.3,0.840180079,0.209874021,-0.428228114,-0.676631579,-0.098206661,-0.012886598,-0.549056988,0.011149957,-0.098358015
60471,2016,52512,138300,1042,0.121057118,38.7,0.839075855,0.182848425,0.069251288,-0.245499182,0.193585338,0.043126685,-0.63963242,-0.081302518,-0.058317794
60472,2016,30574,72600,844,0.060849598,36.9,0.845576408,0.280498406,-0.688490851,-0.807885684,-0.443271768,-0.127659574,-0.676203973,0.198945008,-0.089612624
60629,2016,41471,147000,883,0.357719975,30.4,0.826350093,0.313149665,-0.332351284,-0.182424917,-0.447779862,-0.334792123,-0.258521324,0.25928147,-0.060239945
60633,2016,50754,118400,904,0.701178123,39.1,0.885591876,0.312241476,-0.339002917,-0.688912244,-0.075664622,-0.010126582,0.017027963,0.235355617,-0.040057263
60638,2016,64408,195500,934,0.736639767,38.4,0.899354538,0.303987769,-0.261232121,-0.433333333,-0.166815343,0.010526316,0.050519536,0.220168589,-0.026411893
60640,2016,47390,272100,920,0.632482709,37.5,0.920738975,0.138664005,-0.385152317,-0.317874154,-0.22883487,-0.149659864,-0.07848651,-0.027176972,-0.017254706
60649,2016,26246,159100,826,0.037617763,38.4,0.803219354,0.192448596,-0.67041302,-0.56930157,-0.387694589,0.219047619,-0.707942295,0.112198564,-0.134066927
60655,2016,91102,232600,1036,0.892418496,37.9,0.948966792,0.202376551,0.589690794,-0.062096774,0.008763389,-0.054862843,0.063981281,-0.040496075,0.024892358
60661,2016,101829,336000,1814,0.630097399,31.4,0.953294069,0.031785808,0.776872339,0.35483871,0.76630964,-0.516923077,0.087051042,-0.272849953,-0.046705931
60827,2016,30587,89700,726,0.048815133,31.9,0.741563401,0.278717978,-0.57251471,-0.684710018,-0.187919463,-0.238663484,-0.820239955,0.076702446,-0.175322826
60631,2016,79458,323200,1119,0.913662441,43.3,0.953923686,0.224730728,1.192428674,1.711409396,0.20972973,0.148541114,0.87355289,-0.020224555,0.20501627
60005,2016,71489,294500,1120,0.856026189,43.8,0.937085488,0.180826401,-0.008900473,-0.008417508,0.069723018,-0.028824834,-0.022720668,-0.06969281,0.026210862
60015,2016,137691,503000,1602,0.909741493,43.2,0.941067762,0.079250083,1.668585383,0.97254902,0.758507135,0.210084034,0.250472743,-0.158987589,0.03004271
60018,2016,56456,227200,935,0.724532259,38.5,0.933308769,0.278830353,-0.375189526,-0.003071523,-0.452255419,-0.194560669,0.277180564,0.173518998,0.02777832
60068,2016,92474,397400,1235,0.915670668,44.2,0.961016414,0.145724562,0.712481481,2.054573405,0.270576132,0.03271028,0.655425446,-0.101819326,0.126435226
60527,2016,79322,424800,1276,0.73006988,45.2,0.948254535,0.147653323,0.746180601,2.840867993,1.880361174,0.102439024,-0.204043986,-0.170106578,0.017514903
60642,2016,82404,380000,1412,0.737184745,31.8,0.946206037,0.080441439,0.246732026,1.504943968,-0.02351314,-0.25,0.545768663,-0.148740289,0.113091254
60656,2016,58177,250100,1019,0.840471245,40.4,0.934750114,0.234242754,0.27441402,1.161624892,0.38451087,0.00248139,-0.008859539,-0.212158075,0.061371014
60141,2016,58177,250100,1019,0.59375,67.3,1,0.354166667,-0.131647686,0.233234714,-0.013552759,0.686716792,-0.268924953,0.087482963,0.064493532
60546,2016,72481,281200,909,0.854328471,41.6,0.916106577,0.193973111,-0.218904239,-0.589129164,0.304160689,-0.275261324,0.132577059,0.03100833,-0.035789815
60628,2016,35654,117900,936,0.040630463,37.9,0.738818911,0.237196156,-0.765018355,-0.793881119,-0.474157303,-0.183189655,-0.656617244,0.200558225,-0.248261193
60480,2016,77984,340900,1019,0.861478599,44.3,0.947518743,0.222426954,1.172982613,0.407514451,0.11487965,0.452459016,0.608871225,0.008779367,0.119005269
60641,2016,53158,259700,934,0.6467399,35.7,0.922112406,0.223347864,-0.262984222,-0.154071661,-0.222314738,0.119122257,-0.189640671,0.14242605,-0.026139381
60601,2016,103735,463300,1973,0.731069733,38.3,0.946393194,0.064877961,1.744602603,2.650906225,1.510178117,0.055096419,0.368633136,-0.195122423,0.149435382
60608,2016,37574,226700,834,0.479173071,31.6,0.891577159,0.207391759,-0.34653913,-0.292888334,-0.192642788,-0.056716418,-0.326116477,0.027312457,-0.04300979
60620,2016,32401,132300,856,0.013506688,39.6,0.777241162,0.280405692,0.459241578,-0.14479638,-0.004651163,0.375,-0.013708833,-0.051634686,-0.028401472
60634,2016,58184,232100,983,0.793409828,38.6,0.930690582,0.284026199,0.596750734,0.218372703,0.124713959,0.122093023,0.19096266,0.128175527,0.025799655
60637,2016,27091,170500,899,0.153830506,30.3,0.816623864,0.182350865,-0.564761262,-0.362855007,-0.091919192,-0.229007634,-0.564260328,-0.075431309,-0.088077574
60644,2016,26892,155400,861,0.034081982,32.6,0.812113915,0.336320489,-0.300379832,-0.043103448,0.051282051,0.061889251,-0.516295852,0.044437378,-0.052886085
60605,2016,99725,378100,1847,0.586335124,32.8,0.95077303,0.04145236,1.093611572,0.542006525,0.878942014,-0.083798883,-0.005407296,-0.156408602,0.058190261
60606,2016,119973,393500,2060,0.767519097,33,0.976821192,0.016153268,3.628052309,0.764573991,1.881118881,-0.08839779,0.71592701,-0.1721289,0.184450697
60623,2016,30048,140800,799,0.43307578,29.3,0.872073809,0.246389766,-0.808219353,-0.828292683,-0.500936914,-0.29736211,-0.445506002,0.184971869,-0.069564053
60478,2016,56176,130200,1332,0.108510886,37.9,0.791763073,0.190550907,-0.261726091,-0.604855842,0.348178138,-0.122685185,-0.793466703,-0.009181183,-0.142975948
60501,2016,48014,156200,844,0.695246038,30.6,0.874913734,0.297297297,-0.469575784,-0.592698827,-0.553439153,-0.058461538,-0.086541335,0.272870037,-0.057968132
60513,2016,75336,227400,986,0.874248655,39.2,0.949365814,0.206954786,-0.054019438,-0.419157088,-0.237432328,0.268608414,0.012013128,0.164093857,-0.016405932
60526,2016,84342,320500,1072,0.939697752,41.7,0.938206265,0.149401965,0.753326127,0.170990135,0.064548163,0.21574344,0.385956504,-0.050028234,0.017719605
60534,2016,45825,155900,957,0.854318418,35.6,0.943675327,0.357112527,-0.161773583,-0.276566125,0.037960954,-0.058201058,0.138773714,0.082245175,0.053774812
60607,2016,86476,348700,1683,0.589879127,30.5,0.937659439,0.055779817,0.672973496,0.360515021,0.71559633,-0.383838384,-0.182712036,-0.213439448,0.01112133
60609,2016,32721,157500,789,0.469413655,31.6,0.809787407,0.350154042,-0.218435007,0.242113565,-0.079346558,0.10877193,0.023638948,0.04216674,-0.073686958
60625,2016,59601,312100,1037,0.650201498,34,0.926921382,0.148615335,-0.13970843,0.080304604,0.060327198,-0.134860051,-0.089274874,-0.063933303,-0.011278508
60646,2016,79079,369500,888,0.847891018,43.9,0.93737256,0.166953267,0.026080525,0.497770572,-0.267326733,0.047732697,0.088635012,-0.051957495,0.003918047
60652,2016,64574,158700,1026,0.268668456,35.3,0.872287881,0.259277253,-0.146128926,-0.567692727,-0.392899408,-0.323754789,-0.648835732,0.034084309,-0.072609628
60007,2016,71089,261200,1085,0.817537723,43.1,0.942821757,0.238267148,0.035648728,-0.39185099,-0.169854629,0.390322581,0.126414639,0.149777882,0.015160334
60172,2016,79208,241100,1252,0.821521262,39.5,0.947793071,0.208855125,0.406816688,0.430011862,0.375824176,0.122159091,0.151016073,-0.047758055,0.047006045
60176,2016,52990,178200,888,0.783628206,38.6,0.912410883,0.271982655,0.425727124,0.565905097,0.080291971,0.128654971,0.361512289,-0.016724258,0.062847635
60803,2016,52191,158100,900,0.687900887,33.7,0.883686545,0.302706019,0.151331319,0.664210526,-0.184782609,-0.074175824,0.622531954,0.063615418,0.130513643
60164,2016,60000,160700,863,0.716267281,36,0.926039387,0.281840651,0.229004506,0.237105466,-0.099164927,-0.144893112,0.145215106,-3.75E-05,0.068282451
60173,2016,76318,317900,1285,0.499020088,32.7,0.96745855,0.107046509,0.086470019,1.041746949,0.166061706,-0.204379562,0.27611601,-0.120604219,0.121684441
60409,2016,40942,101500,930,0.214496644,36.2,0.818530219,0.231019567,-0.305054826,-0.324234354,0.040268456,-0.071794872,-0.618420774,-0.076639195,-0.073745916
60426,2016,23303,72300,825,0.147622879,35.5,0.79631645,0.33289987,-0.603076189,-0.657183499,-0.081291759,-0.080310881,-0.753116373,0.040546809,-0.089108992
60452,2016,75018,183000,923,0.886221661,39.9,0.926844088,0.28776574,-0.011516365,-0.542156617,-0.313754647,0.205438066,0.149290503,0.222267732,-0.013329466
60453,2016,58652,187200,1002,0.818034548,40.8,0.910347702,0.284497106,-0.219669252,-0.555344418,-0.171215881,0.303514377,0.070106023,0.195461355,-0.030197743
60422,2016,87027,220200,2006,0.452490135,48.1,0.909982175,0.112533896,1.101492321,0.04957102,1.228888889,0.307065217,-0.219260153,-0.036402274,-0.00058143
60425,2016,54277,127700,974,0.268443756,43.2,0.842093236,0.249639942,0.035247668,-0.485909823,0.007238883,-0.076923077,-0.656210857,-0.073612974,-0.087067815
60456,2016,42383,104600,436,0.960856551,45.4,0.929515419,0.30148423,-0.550689608,-0.713973202,-0.756424581,-0.034042553,0.335323628,0.143693303,-0.022250442
60473,2016,63149,147900,1418,0.200648399,41.5,0.851223943,0.220468802,0.100770464,-0.563845473,-0.329550827,0.602316602,-0.646337691,0.062677875,-0.14221868
60476,2016,52583,115300,834,0.827193316,41.3,0.85,0.430504945,-0.268318816,-0.59614711,-0.289002558,-0.088300221,0.203665351,0.275654827,-0.063390413
60477,2016,66107,200300,1053,0.859399807,39.6,0.941256003,0.264771359,0.178167885,0.163182346,-0.046195652,0.084931507,0.188909988,0.042574066,0.000466529
60523,2016,99976,696700,700,0.71810089,58.3,0.959624413,0.162671437,0.047099362,0.886031402,-0.50877193,0.450248756,-0.178762178,0.027577366,0.025553413
60458,2016,48700,165600,931,0.722039363,31.2,0.889646302,0.332488149,-0.080542235,0.117408907,0.065217391,-0.30044843,0.502459648,0.014944586,0.073049524
60459,2016,54862,176000,1017,0.837160464,37.6,0.911453253,0.345756128,-0.381118368,-0.487179487,-0.122519413,-0.131639723,0.043920537,0.205526495,-0.041620786
60465,2016,57744,189300,986,0.876699858,41,0.939019235,0.322008154,-0.319056604,-0.533858656,-0.173512154,-0.078651685,0.070197644,0.184157352,-0.002364413
60469,2016,40461,107500,1002,0.709786658,32.1,0.811256877,0.360200768,-0.611437626,-0.783309817,-0.381863048,-0.335403727,-0.115416594,0.252429708,-0.142579239
60614,2016,94640,518600,1426,0.855106922,30.1,0.965912658,0.047702783,0.50317662,1.384367816,0.350378788,-0.119883041,0.204403902,-0.154868088,0.038147018
60615,2016,40587,221100,1021,0.283205405,33.5,0.888994669,0.109789904,-0.179513615,0.861111111,-0.003902439,-0.089673913,0.148119991,-0.218689581,0.038448587
60619,2016,32024,145700,840,0.013291522,39.1,0.78607868,0.24045711,-0.241101474,0.089753179,-0.060402685,0.143274854,-0.134132695,-0.038913359,-0.021349696
60621,2016,20150,103000,804,0.016473887,31.2,0.665954299,0.286027955,-0.477519058,0.027944112,-0.121311475,-0.135734072,-0.189849485,0.050515171,-0.134988491
60636,2016,27475,89200,867,0.021744599,35.3,0.676497635,0.358753889,0.176055132,0.164490862,0.047101449,-0.051075269,-0.083566417,-0.01631761,-0.096431359
60639,2016,39913,190700,925,0.339869861,31.8,0.88705289,0.253155461,-0.421190017,0.028032345,0.007625272,-0.167539267,-0.531115017,-0.031846876,-0.017542665
60643,2016,59686,175100,944,0.232047043,43.9,0.871456199,0.18727433,0.063618219,-0.076476793,-0.08260447,0.070731707,-0.613584417,-0.10203996,-0.02229007
60415,2017,44221,153300,962,0.813711815,32.7,0.929193727,0.330051417,-0.37272508,-0.654885187,-0.29985444,0.061688312,0.128093086,0.235362824,-0.008013075
60439,2017,91235,347700,1033,0.93535865,45.3,0.947695742,0.246963563,0.525643384,1.004034582,0.117965368,0.297994269,0.274374571,-0.003420237,0.03795298
60455,2017,54075,164300,939,0.840140164,37.5,0.906740759,0.347217299,0.317103468,0.48018018,0.15498155,0.065340909,0.41482854,0.07334558,0.035827705
60475,2017,44846,109400,858,0.674881906,40.7,0.899850523,0.375464684,0.013308629,0.187839305,-0.230493274,0.133704735,0.611011051,0.154498956,0.140343159
60070,2017,60970,262700,982,0.645227062,38.1,0.971604354,0.21238003,0.222309096,1.118548387,0.04135737,-0.066176471,0.07245306,-0.065651426,0.102188102
60008,2017,63358,217000,1239,0.699452804,37.5,0.940262141,0.208178914,-0.12411524,0.449565798,0.058974359,-0.078624079,0.46946736,-0.022643287,0.07631543
60160,2017,47759,173700,928,0.578974138,32.6,0.931012857,0.283404362,-0.177093923,0.181632653,0.040358744,-0.202933985,-0.256490157,-0.018643063,0.022632025
60091,2017,148462,658700,1509,0.83629047,44.9,0.957657876,0.043944561,1.405879303,2.041089566,0.699324324,0.154241645,-0.076395343,-0.256632878,0.058033381
60601,2017,110215,502600,2045,0.747749694,37.6,0.952213941,0.057751835,0.429618388,0.165314166,0.462804006,0.102639296,0.005385367,-0.009769175,0.002395928
60608,2017,41226,239900,865,0.471658405,32.2,0.910636205,0.200655651,-0.478712777,-0.439223936,-0.315664557,0.012578616,-0.272425169,0.112198261,-0.037659664
60620,2017,33304,135000,865,0.015897102,40.3,0.787493241,0.272048847,-0.239530529,-0.379595588,-0.056706652,0.086253369,-0.662338617,0.11709504,-0.141385898
60634,2017,62223,240500,1023,0.801124151,39,0.9323436,0.290278722,0.141434153,-0.057971014,0.048155738,-0.170212766,-0.104696897,-0.0166881,-0.004066743
60637,2017,28024,178100,916,0.159271758,30.6,0.833524684,0.178900563,-0.708756833,-0.530698287,-0.486547085,-0.340517241,-0.445539511,0.033840534,-0.121853667
60644,2017,27617,150100,889,0.03916332,32.9,0.836925325,0.324185594,-0.676286146,-0.60015983,-0.605764967,0.25095057,-0.693264795,0.179125565,-0.155074675
60605,2017,107811,387900,1950,0.60382618,33.6,0.949009291,0.046645011,0.492049213,0.338509317,0.607584501,-0.251670379,0.019433774,-0.109279789,0.024627962
60606,2017,139179,441900,2177,0.755322744,35.2,0.973760933,0.012345679,1.305509541,1.510795455,0.906304729,-0.032967033,0.107616081,-0.208376726,0.029271285
60623,2017,31445,148600,830,0.402208024,30,0.878660975,0.238586647,-0.68555,-0.607086198,-0.427980703,-0.242424242,-0.493647093,0.10824601,-0.066171456
60629,2017,41856,152900,893,0.37741503,30.6,0.830313576,0.325798365,-0.168401812,0.119326501,-0.016519824,-0.363825364,0.188154133,0.06384937,-0.013578858
60633,2017,50164,117500,902,0.723602484,37.8,0.882135713,0.331440027,-0.446612759,-0.656131109,-0.238818565,-0.127020785,-0.077808116,0.204643499,-0.078044674
60638,2017,67045,199600,951,0.731140871,37.7,0.899754219,0.309410445,-0.236780693,-0.524308866,-0.208159867,-0.145124717,-0.090588241,0.175598528,-0.04940521
60640,2017,50488,280600,970,0.647689648,37.4,0.933512629,0.135957033,-0.515665471,-0.431062449,-0.39639079,-0.239837398,-0.168140629,0.024133695,-0.031260408
60649,2017,24941,165000,850,0.036067205,39.4,0.821615028,0.189115152,-0.623929433,-0.250681199,-0.216589862,0.142028986,-0.600360807,0.021266363,-0.111546476
60655,2017,94524,240200,1068,0.89210272,38.2,0.960767674,0.208461099,0.837915613,1.070689655,0.004703669,0.061111111,0.739446223,-0.133919198,0.081329664
60661,2017,104714,349600,1901,0.599773126,31.3,0.959441129,0.033978715,1.373068032,1.612855007,1.0708061,-0.068452381,0.432849825,-0.269324978,0.136439633
60827,2017,31008,89600,730,0.048828666,32.7,0.775363428,0.287183908,-0.098526034,-0.412844037,-0.207383279,-0.018018018,-0.091523347,-0.038893916,-0.051272831
60631,2017,82226,340400,1173,0.902455523,42.8,0.969858156,0.239791052,0.611579319,1.239473684,0.162537166,0.126315789,0.526263883,-0.029828504,0.072673042
60005,2017,78053,323200,1149,0.82973995,43.8,0.948766716,0.166905701,-0.168897407,0.020846494,-0.052761748,-0.068085106,-0.077302928,-0.042974646,0.020099532
60015,2017,141268,506900,1765,0.904777571,43.3,0.941794942,0.07633884,1.658962149,2.216370558,0.994350282,0.104591837,-0.007492035,-0.276090553,0.034470045
60018,2017,59758,236300,961,0.732611856,38.4,0.942313519,0.261702736,-0.594478865,-0.554822909,-0.426952892,-0.106976744,-0.242793611,0.189890094,-0.030435873
60068,2017,98219,407100,1297,0.910579212,44.2,0.967236543,0.142311697,0.061310714,-0.145286584,-0.285792952,0.136246787,0.147882383,0.107777218,0.012992964
60162,2017,52367,154900,1012,0.349184949,38.9,0.90793724,0.270557491,0.224214513,-0.469702157,0.070899471,0.074585635,0.072672967,0.06665305,-0.002752644
60467,2017,96474,323800,1223,0.90434333,48.5,0.938387928,0.206384596,0.350741358,1.04548326,0.083259522,0.154761905,0.372958807,0.064462246,0.008585208
60482,2017,52050,161700,887,0.918005993,42,0.924198776,0.327602048,-0.629537367,-0.736387349,-0.621425523,0.596958175,0.31839472,0.318860789,-0.002592502
60558,2017,150880,553300,1784,0.970425419,42.1,0.970541653,0.065715983,0.990580102,0.950299612,0.176781003,-0.082788671,0.347310056,-0.125684212,0.020068548
60611,2017,96040,477300,1881,0.761848562,40,0.964811824,0.039319566,-0.109669046,-0.136264929,0.112359551,-0.101123596,-0.013087322,-0.087346442,-0.002459227
60616,2017,46340,294400,1000,0.279818492,36.5,0.922448561,0.201441396,-0.353542681,0.469795307,-0.118942731,0.03988604,-0.245285742,0.018414989,-0.016902082
60651,2017,36283,155200,959,0.148217636,33,0.857608657,0.307692308,0.046584747,0.763636364,-0.116129032,-0.115281501,0.010745171,0.003788481,-0.012470083
60201,2017,75401,465700,1415,0.685750933,31.5,0.944081777,0.095710231,-0.215749293,0.8628,0.363198459,-0.173228346,-0.185535458,-0.142692052,0.000675548
60402,2017,60045,178700,937,0.626721698,34.9,0.933237702,0.239277156,0.04819845,-0.277687955,-0.158131177,-0.144607843,-0.006848543,0.051429129,-0.007905478
60406,2017,40765,110400,843,0.429362881,35.1,0.867930416,0.263710474,-0.598291272,-0.631754503,-0.39957265,-0.172169811,-0.317887491,0.158468552,-0.080702593
60419,2017,44039,94300,1219,0.062078036,36.3,0.772691672,0.2183345,-0.281769848,-0.557899672,0.173243503,-0.110294118,-0.602004608,0.005753305,-0.175689914
60438,2017,48054,125600,976,0.521736128,41.2,0.873225288,0.285950662,-0.741225,-0.858526695,-0.161512027,-0.074157303,-0.416168141,0.251719052,-0.110633082
60443,2017,77925,149900,1227,0.218280273,40.7,0.867281642,0.219344285,0.081705743,-0.309534777,-0.07951988,-0.128479657,-0.468571557,-0.002789283,-0.069490784
